step,wallclock_s,schedule_step,lambda_disc_active,gamma_disc_active,target_rhs_active,sigma,sigma_pi,rho_unsafe_v,rho_unsafe_pi,collect_proj_mag,collect_infeasible,L_R,L_V_total,value_target_unsafe_frac,rho_unsafe_label,label_mean,tail_push_mean,tail_exceed_frac,loss_pi_b,recovery_residual_norm,L_feas_raw,L_feas_weighted,gate_active_frac,gate_n_constructed,gate_n_kept,gate_doomed_frac,lg_norm_gate_mean,lg_norm_gate_p50,injected_fraction_actual,injected_target_mean,injected_target_unsafe_frac,L_sobolev_raw,L_sobolev_weighted,sob_grad_label_v_frac,sob_grad_label_v_mean,sob_dhdv_pred_mean,sob_v_spline_mean,sob_gate_mean,sob_gate_frac_active,sob_gate_dhdv_pred,L_in_task,L_anorm,L_smooth,L_satex,L_pretanh,L_out,L_pi_total,grad_norm_VS,grad_norm_pi,grad_leak_VS_from_Lpi,abs_action_mean,abs_action_max,satfrac_a_phi,L_rate_raw,L_rate_weighted,mean_abs_du,L_u_raw,L_u_weighted,L_deficit,mean_deficit_active,deficit_active_frac,deficit_clip_frac,mean_abs_deficit_feature,L_friction,proj_mag_bptt,probe_h_min,probe_h_max,probe_h_mean
44600,29244.51583123207,40000,0.05000000000000002,0.9975031223974601,0.9,1.9919780204237285,0.0,0.058823529411764705,0.12719298245614036,0.0,0.0,0.02085699699819088,0.02085699699819088,0.055826822916666664,0.055826822916666664,-0.4730190436045329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.3963165283203,158.36573791503906,2.3973026275634766,0.0,0.05178464576601982,0.01617078296840191,163.61097717285156,0.06892736256122589,45.53329086303711,0.0,3.093362808227539,19.6200008392334,0.24493816494941711,11.810037612915039,0.0,1.3267172574996948,155.5160369873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476282477378845,-0.6972887516021729,0.7142747044563293,-0.3446919322013855
44800,29385.59179544449,40000,0.05000000000000002,0.9975031223974601,0.9,1.992760163432415,0.0,0.09090909090909091,0.125,0.0,0.0,0.02007118985056877,0.02007118985056877,0.051839192708333336,0.051839192708333336,-0.4743396043777466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.12908935546875,157.6768035888672,2.4113399982452393,0.0,0.049974847584962845,0.017582163214683533,166.30931091308594,0.0678338035941124,68.62630462646484,0.0,3.108548164367676,19.6200008392334,0.26515302062034607,11.96063232421875,0.0,1.3462042808532715,155.67486572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6580643653869629,-0.6770912408828735,0.5971090793609619,-0.35742613673210144
45000,29526.554710149765,40000,0.05000000000000002,0.9975031223974601,0.9,1.9934660474977546,0.0,0.058823529411764705,0.12440191387559808,0.0,0.0,0.02023642137646675,0.02023642137646675,0.050211588541666664,0.050211588541666664,-0.47560540835062665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.6914825439453,155.1748809814453,2.366011142730713,0.0,0.04972342029213905,0.010897459462285042,166.7398223876953,0.0721127837896347,38.60283660888672,0.0,3.037724018096924,19.6200008392334,0.23370769619941711,11.47636890411377,0.0,1.303450107574463,151.45481872558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385696530342102,-0.6740515232086182,0.5220471620559692,-0.3618353605270386
45200,29679.652906894684,40000,0.05000000000000002,0.9975031223974601,0.9,1.9133531078667232,0.0,0.08496732026143791,0.09333333333333334,0.0,0.0,0.019803175702691078,0.019803175702691078,0.051920572916666664,0.051920572916666664,-0.47250619530677795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.36050415039062,151.77076721191406,2.1788077354431152,0.0,0.03988649696111679,0.012743000872433186,148.21063232421875,0.05969357490539551,36.098609924316406,0.0,3.0353634357452393,19.6200008392334,0.2097574919462204,9.480469703674316,0.0,1.159631609916687,150.2235107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291482210159302,-0.6861286759376526,0.6018308401107788,-0.353333443403244
45400,29821.44272661209,40000,0.05000000000000002,0.9975031223974601,0.9,1.9218011798497177,0.0,0.0915032679738562,0.15454545454545454,0.0,0.0,0.020171187818050385,0.020171187818050385,0.054117838541666664,0.054117838541666664,-0.4715491235256195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.20144653320312,154.17117309570312,2.2934656143188477,0.0,0.04383360221982002,0.013494206592440605,157.18722534179688,0.06791356950998306,76.89862823486328,0.0,3.0515878200531006,19.6200008392334,0.22077637910842896,10.897958755493164,0.0,1.2525436878204346,151.7869873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966797471046448,-0.678357720375061,0.694246768951416,-0.3530883491039276
45600,29962.814674139023,40000,0.05000000000000002,0.9975031223974601,0.9,1.92942556481437,0.0,0.0967741935483871,0.15492957746478872,0.0,0.0,0.020116014406085014,0.020116014406085014,0.053385416666666664,0.053385416666666664,-0.4732236961523692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.37249755859375,156.60523986816406,2.3896265029907227,0.0,0.04476609826087952,0.013799085281789303,162.49063110351562,0.0711967945098877,48.73020553588867,0.0,3.0846126079559326,19.6200008392334,0.23346355557441711,10.963737487792969,0.0,1.2736955881118774,154.88478088378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172725558280945,-0.6695514917373657,0.6344771385192871,-0.3503875136375427
45800,30104.086414575577,40000,0.05000000000000002,0.9975031223974601,0.9,1.936306572244969,0.0,0.06451612903225806,0.1588785046728972,0.0,0.0,0.019943993538618088,0.019943993538618088,0.050374348958333336,0.050374348958333336,-0.4759976665178935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.1342010498047,156.88601684570312,2.2159812450408936,0.0,0.04132598638534546,0.010229811072349548,167.24449157714844,0.05931495875120163,49.987831115722656,0.0,3.0781638622283936,19.6200008392334,0.2368571013212204,10.955458641052246,0.0,1.2682543992996216,154.45033264160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422314047813416,-0.6745216846466064,0.6222877502441406,-0.35311731696128845
46000,30245.384387254715,40000,0.05000000000000002,0.9975031223974601,0.9,1.9425166814510846,0.0,0.0392156862745098,0.12727272727272726,0.0,0.0,0.019889207556843758,0.019889207556843758,0.047119140625,0.047119140625,-0.47747740149497986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.4567108154297,153.92494201660156,2.215362787246704,0.0,0.03944845497608185,0.009100183844566345,164.4166717529297,0.08923455327749252,116.19071960449219,0.0,3.0477869510650635,19.6200008392334,0.21938477456569672,10.445638656616211,0.0,1.2220492362976074,152.09523010253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000913381576538,-0.6777942180633545,0.47676119208335876,-0.3759857416152954
46200,30386.473778486252,40000,0.05000000000000002,0.9975031223974601,0.9,1.9481213050096038,0.0,0.07142857142857142,0.12612612612612611,0.0,0.0,0.020186731591820717,0.020186731591820717,0.051350911458333336,0.051350911458333336,-0.4723474184672038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.50518798828125,156.40194702148438,2.304762840270996,0.0,0.04406315088272095,0.013613794930279255,172.60391235351562,0.07968097180128098,38.15534591674805,0.0,3.075617551803589,19.6200008392334,0.2282552272081375,10.411650657653809,0.0,1.2364274263381958,154.1947021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6463784575462341,-0.6622312068939209,0.5964469313621521,-0.3693449795246124
46400,30527.674537420273,40000,0.05000000000000002,0.9975031223974601,0.9,1.9531794777711675,0.0,0.07792207792207792,0.11160714285714286,0.0,0.0,0.020162543281912804,0.020162543281912804,0.052978515625,0.052978515625,-0.47280054291089374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.85023498535156,155.33627319335938,2.0395970344543457,0.0,0.03944114223122597,0.010259326547384262,166.86354064941406,0.0646805614233017,34.5972900390625,0.0,3.0775270462036133,19.6200008392334,0.21306154131889343,9.570576667785645,0.0,1.1736273765563965,153.5972900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395496487617493,-0.6527353525161743,0.5213230848312378,-0.3579038083553314
46600,30680.009221553802,40000,0.05000000000000002,0.9975031223974601,0.9,1.8727444786884784,0.0,0.13815789473684212,0.13513513513513514,0.0,0.0,0.019329849630594254,0.019329849630594254,0.048583984375,0.048583984375,-0.476011723279953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.82513427734375,150.59913635253906,2.0191094875335693,0.0,0.0355435349047184,0.008741752244532108,156.59515380859375,0.06604932248592377,52.11789321899414,0.0,3.033857822418213,19.6200008392334,0.20383301377296448,9.557974815368652,0.0,1.1747456789016724,148.62779235839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5526289939880371,-0.6810578107833862,0.5234609246253967,-0.36037135124206543
46800,30822.06437587738,40000,0.05000000000000002,0.9975031223974601,0.9,1.8851518920163517,0.0,0.07947019867549669,0.12385321100917432,0.0,0.0,0.02074664644896984,0.02074664644896984,0.054036458333333336,0.054036458333333336,-0.46615444620450336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.19281005859375,150.3234405517578,2.030395984649658,0.0,0.034312330186367035,0.010689899325370789,151.9495391845703,0.07128091156482697,60.3098030090332,0.0,3.0219130516052246,19.6200008392334,0.19732260704040527,9.212160110473633,0.0,1.1464929580688477,148.50564575195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5246090292930603,-0.6610890626907349,0.6493690013885498,-0.3463311791419983
47000,30963.838280677795,40000,0.05000000000000002,0.9975031223974601,0.9,1.8155995825447573,0.0,0.06622516556291391,0.16279069767441862,0.0,0.0,0.01956706866621971,0.01956706866621971,0.051025390625,0.051025390625,-0.47066429257392883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.05975341796875,149.80047607421875,2.185350179672241,0.0,0.034861527383327484,0.009844167158007622,153.80613708496094,0.06734244525432587,82.19413757324219,0.0,3.024932622909546,19.6200008392334,0.19345703721046448,9.457172393798828,0.0,1.1671596765518188,148.79820251464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004242658615112,-0.6731548309326172,0.5554567575454712,-0.3604622483253479
47200,31105.536150455475,40000,0.05000000000000002,0.9975031223974601,0.9,1.7485786232466434,0.0,0.11258278145695365,0.13004484304932734,0.0,0.0,0.019723080098628998,0.019723080098628998,0.05078125,0.05078125,-0.47209365169207257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.349853515625,151.72848510742188,2.116096258163452,0.0,0.03714568912982941,0.012209009379148483,158.18869018554688,0.06392867863178253,41.6826171875,0.0,3.0474095344543457,19.6200008392334,0.20528972148895264,9.87855052947998,0.0,1.192935585975647,150.1573944091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536004304885864,-0.6832997798919678,0.6168054342269897,-0.3608981668949127
47400,31247.271525621414,40000,0.05000000000000002,0.9975031223974601,0.9,1.7730922074800957,0.0,0.07894736842105263,0.13551401869158877,0.0,0.0,0.019672177731990814,0.019672177731990814,0.049560546875,0.049560546875,-0.4692409833272298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.71923828125,151.1846466064453,2.104403257369995,0.0,0.0393766425549984,0.008159495890140533,168.53073120117188,0.073393315076828,47.279422760009766,0.0,3.029022455215454,19.6200008392334,0.19968262314796448,9.388284683227539,0.0,1.1473655700683594,149.5649871826172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540871798992157,-0.6704022288322449,0.4997209310531616,-0.3641779124736786
47600,31388.697273492813,40000,0.05000000000000002,0.9975031223974601,0.9,1.7144657172507862,0.0,0.08552631578947369,0.14678899082568808,0.0,0.0,0.01966959238052368,0.01966959238052368,0.051513671875,0.051513671875,-0.4707196851571401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.67919921875,152.3291473388672,2.2556705474853516,0.0,0.038393061608076096,0.010870177298784256,166.56288146972656,0.0657966285943985,48.04323959350586,0.0,3.038102865219116,19.6200008392334,0.2030029445886612,9.629956245422363,0.0,1.1785143613815308,150.3205108642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5564426779747009,-0.6642435193061829,0.6408625841140747,-0.35923635959625244
47800,31530.295422315598,40000,0.05000000000000002,0.9975031223974601,0.9,1.7423053098188346,0.0,0.0457516339869281,0.12,0.0,0.0,0.019798707216978073,0.019798707216978073,0.049967447916666664,0.049967447916666664,-0.4723513722419739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.6973876953125,153.3649139404297,2.2222447395324707,0.0,0.04172883182764053,0.011991838924586773,153.63319396972656,0.06476404517889023,54.09958267211914,0.0,3.0216503143310547,19.6200008392334,0.20179037749767303,9.932530403137207,0.0,1.1673765182495117,150.13063049316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5630447864532471,-0.6454085111618042,0.601472795009613,-0.3541136384010315
48000,31671.66661977768,40000,0.05000000000000002,0.9975031223974601,0.9,1.7674305421114982,0.0,0.07947019867549669,0.12149532710280374,0.0,0.0,0.019877439364790916,0.019877439364790916,0.049967447916666664,0.049967447916666664,-0.4728343188762665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.98593139648438,155.93670654296875,2.043191909790039,0.0,0.03705912455916405,0.010892890393733978,166.02740478515625,0.0720776617527008,42.054622650146484,0.0,3.052382469177246,19.6200008392334,0.20512697100639343,9.801583290100098,0.0,1.162972331047058,153.60342407226562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838884115219116,-0.7008739709854126,0.6081762909889221,-0.35787346959114075
48200,31824.815878629684,40000,0.05000000000000002,0.9975031223974601,0.9,1.7901060642556272,0.0,0.06622516556291391,0.11764705882352941,0.0,0.0,0.019335797056555748,0.019335797056555748,0.050211588541666664,0.050211588541666664,-0.47144710024197894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8485107421875,152.24591064453125,2.1987252235412598,0.0,0.03713398054242134,0.014357497915625572,153.7221221923828,0.06937456130981445,48.84407424926758,0.0,3.0329809188842773,19.6200008392334,0.20258790254592896,10.16626262664795,0.0,1.2042654752731323,150.41714477539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5861003994941711,-0.6983809471130371,0.6225153207778931,-0.3653317093849182
48400,31966.918557167053,40000,0.05000000000000002,0.9975031223974601,0.9,1.8105707229907035,0.0,0.07236842105263158,0.1506849315068493,0.0,0.0,0.01937137544155121,0.01937137544155121,0.049479166666666664,0.049479166666666664,-0.47021397948265076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.57858276367188,153.30860900878906,2.002134084701538,0.0,0.036290254443883896,0.014194922521710396,155.48477172851562,0.0720956027507782,43.833465576171875,0.0,3.049813985824585,19.6200008392334,0.20209962129592896,9.981889724731445,0.0,1.178104043006897,151.33352661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556652545928955,-0.6744765043258667,0.5655689239501953,-0.35264289379119873
48600,32108.674897670746,40000,0.05000000000000002,0.9975031223974601,0.9,1.82904007749911,0.0,0.09271523178807947,0.14096916299559473,0.0,0.0,0.020089510828256607,0.020089510828256607,0.050944010416666664,0.050944010416666664,-0.46991676092147827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.06118774414062,154.3467254638672,1.9283769130706787,0.0,0.03713406249880791,0.01103886403143406,167.01181030273438,0.07927335053682327,55.455875396728516,0.0,3.076988935470581,19.6200008392334,0.20319825410842896,8.430241584777832,0.0,1.0745900869369507,153.34506225585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830757975578308,-0.6463500261306763,0.6382580995559692,-0.3609168827533722
48800,32250.753172636032,40000,0.05000000000000002,0.9975031223974601,0.9,1.8457086699429468,0.0,0.05228758169934641,0.18309859154929578,0.0,0.0,0.019910801202058792,0.019910801202058792,0.047688802083333336,0.047688802083333336,-0.46992738048235577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.50457763671875,152.53787231445312,2.0262722969055176,0.0,0.031964972615242004,0.011598188430070877,160.36953735351562,0.06770334392786026,33.60367965698242,0.0,3.0521979331970215,19.6200008392334,0.20004883408546448,8.838135719299316,0.0,1.1300095319747925,151.08233642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5085504651069641,-0.673767626285553,0.57945716381073,-0.36004555225372314
49000,32393.151201963425,40000,0.05000000000000002,0.9975031223974601,0.9,1.8607520746235096,0.0,0.07894736842105263,0.16071428571428573,0.0,0.0,0.02027268521487713,0.02027268521487713,0.050862630208333336,0.050862630208333336,-0.4681366980075836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.05918884277344,151.8526611328125,2.1913492679595947,0.0,0.037370841950178146,0.01507745124399662,154.912841796875,0.07693538069725037,65.11992645263672,0.0,3.0432095527648926,19.6200008392334,0.20611980557441711,9.58763599395752,0.0,1.163756012916565,150.91094970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519084930419922,-0.7147340774536133,0.6225944757461548,-0.35630351305007935
49200,32535.303045988083,40000,0.05000000000000002,0.9975031223974601,0.9,1.8743287473477175,0.0,0.0728476821192053,0.12612612612612611,0.0,0.0,0.020182883366942406,0.020182883366942406,0.048990885416666664,0.048990885416666664,-0.4648800988992055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.60931396484375,154.81260681152344,2.1359128952026367,0.0,0.0384480319917202,0.009860719554126263,160.60494995117188,0.07427369058132172,91.9354476928711,0.0,3.0670807361602783,19.6200008392334,0.21157227456569672,9.717631340026855,0.0,1.1645854711532593,152.60191345214844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355803370475769,-0.6869475245475769,0.6029265522956848,-0.35762661695480347
49400,32677.632489919662,40000,0.05000000000000002,0.9975031223974601,0.9,1.8015816944813148,0.0,0.11333333333333333,0.13574660633484162,0.0,0.0,0.02004052698612213,0.02004052698612213,0.049235026041666664,0.049235026041666664,-0.4700723389784495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.12237548828125,151.86605834960938,2.1352920532226562,0.0,0.03608885779976845,0.012154847383499146,148.9689483642578,0.0683627724647522,178.22503662109375,0.0,3.037137985229492,19.6200008392334,0.2024332731962204,9.609112739562988,0.0,1.172668218612671,150.45425415039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474578142166138,-0.724111795425415,0.6613748073577881,-0.35451239347457886
49600,32830.78923749924,40000,0.05000000000000002,0.9975031223974601,0.9,1.8209274792693866,0.0,0.08053691275167785,0.1712962962962963,0.0,0.0,0.019747456535696983,0.019747456535696983,0.05029296875,0.05029296875,-0.47063320875167847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.85182189941406,153.17962646484375,2.2146894931793213,0.0,0.034170832484960556,0.012923911213874817,152.7703094482422,0.06683866679668427,52.98379135131836,0.0,3.0473787784576416,19.6200008392334,0.21070151031017303,9.869914054870605,0.0,1.204442024230957,151.4185791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560645580291748,-0.6902356743812561,0.6235398650169373,-0.35036057233810425
49800,32973.57137584686,40000,0.05000000000000002,0.9975031223974601,0.9,1.8383870500406214,0.0,0.061224489795918366,0.14285714285714285,0.0,0.0,0.02076670527458191,0.02076670527458191,0.0537109375,0.0537109375,-0.46673744916915894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.63479614257812,153.40570068359375,2.341731309890747,0.0,0.042476482689380646,0.01812187395989895,149.58717346191406,0.06541011482477188,48.60969543457031,0.0,3.0670344829559326,19.6200008392334,0.22797039151191711,10.876437187194824,0.0,1.2903426885604858,151.54620361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6245094537734985,-0.6780993938446045,0.5124269723892212,-0.33789101243019104
50000,33116.10169887543,40000,0.05000000000000002,0.9975031223974601,0.9,1.8541443126616608,0.0,0.02702702702702703,0.1336405529953917,0.0,0.0,0.019266195595264435,0.019266195595264435,0.049723307291666664,0.049723307291666664,-0.4708004097143809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.458740234375,156.05979919433594,2.5111007690429688,0.0,0.04428013414144516,0.012059925124049187,176.5607452392578,0.06558584421873093,45.49446487426758,0.0,3.1025469303131104,19.6200008392334,0.23855794966220856,11.13005256652832,0.0,1.3111227750778198,155.79173278808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6197177171707153,-0.6796624660491943,0.6649093627929688,-0.3559587001800537
